Code	Nom
C2314858	takahe
C2314858	southern takahe
C2314858	porphyrio hochstetteri
C2959965	syrrhaptes tibetanus
C2959965	tibetan sandgrouse
C0324603	plymouth rock chicken
C0324603	barred plymouth rock chicken
C1444161	black - chinned hummingbird
C1444161	archilochus alexandri
C0326883	brown - headed cowbird
C0326883	molothrus ater
C0999200	anas autumnalis
C0999200	black - bellied tree duck
C0999200	black - bellied whistling duck
C0999200	dendrocygna autumnalis
C0999200	black - bellied whistling - duck
C0999200	anas autumnalis linnaeus , 1758
C0999200	red - billed whistling - duck
C0326427	family grallinidae
C0326427	grallinidae
C0326603	solitaire
C1056013	genus gracula
C1056013	hill mynas
C1056013	hill mynah
C1056013	hill mynahs
C1056013	gracula
C0326761	vireonidae
C0326761	vireos
C0326761	vireo
C0326761	family vireonidae
C1828117	black - lored parrot
C1828117	tanygnathus gramineus
C1003211	genus netta
C1003211	netta
C1719851	genus coccycolius
C1719851	coccycolius
C2959908	psittrichadinae
C2959908	subfamily psittrichadinae
C0325713	gruidae
C0325713	cranes
C0325713	family gruidae
C1296275	swedish island goose breed
C1296275	swedish island goose
C0326879	orchard oriole
C0326879	icterus spurius
C1057379	larus hyperboreus
C1057379	glaucous gull
C0325386	pelecaniformes
C0325386	order pelecaniformes
C0326811	ploceidae
C0326811	ploceidae sundevall 1836
C0326811	family ploceidae
C1827920	collocalia fuciphaga
C1827920	aerodramus fuciphagus
C1827920	edible - nest swiftlet
C1827920	white - nest swiftlet
C2959641	hawaiian ' akialoa
C2959641	lesser akialoa
C2959641	hemignathus obscurus
C2959641	akialoa obscura
C0325726	anthropoides paradisea
C0325726	blue crane
C0325726	paradise crane
C0325726	stanley crane
C0325726	grus paradisea
C0325726	anthropoides paradiseus
C0326185	dollar bird
C0326185	eurystomus orientalis
C0326185	oriental dollarbird
C0326185	dollarbird
C0326185	eurystomus orientalis pacificus
C0326185	australian broad - billed roller
C0326185	dollar rollar
C0326678	ptilogonys cinereus
C0326678	gray silky flycatcher
C0326678	grey silky - flycatcher
C0326678	gray silky - flycatcher
C1827916	southern carmine bee - eater
C1827916	merops nubicoides
C1491842	amazona arausiaca
C1491842	red - necked amazon
C1491842	red - necked parrot
C0326055	turaco
C0326055	touraco
C1083988	pesquet 's parrot
C1083988	vulturine parrot
C1083988	psittrichas fulgidus
C1002197	genus alca
C1002197	auk bird
C1002197	razor - bills
C1002197	razor - billed auks
C1002197	alca
C2960230	pyrrhura molinae subspecies molinae
C2960230	pyrrhura molinae molinae
C2959970	family viduidae
C2959970	viduidae
C0325461	ciconia nigra
C0325461	black stork
C0999174	genus chauna
C0999174	chauna
C0999174	screamers
C0325663	silver pheasant
C0325663	lophura nycthemera nycthemera
C0325663	true silver pheasant
C1320231	genus cyanocorax
C1320231	cyanocorax
C0326227	golden - rumped tinkerbird
C0326227	pogoniulus bilineatus
C0326227	yellow - rumped tinkerbird
C1019898	black - throated loon
C1019898	gavia arctica
C1019898	arctic loon
C0325876	larus californicus
C0325876	california gull
C0325876	larus californicus lawrence , 1854
C0325975	conure
C0326329	northern royal flycatcher
C0326329	royal flycatcher
C0326329	onychorhynchus coronatus
C0326329	amazonian royal flycatcher
C1031558	lepidocolaptes
C1031558	genus lepidocolaptes
C0326854	zebra waxbill
C0326854	amandava subflava
C0326854	gold - breasted waxbill
C0326854	orange - breasted waxbill
C0326617	great reed warbler
C0326617	acrocephalus arundinaceus
C0325534	vultur gryphus linnaeus , 1758
C0325534	andean condor
C0325534	vultur gryphus
C0325534	sarcoramphus gryphus
C0326287	nos
C0326287	ant - thrush
C0326287	antthrush
C1321469	svart höna chicken breed
C1321469	svart höna chicken
C1321469	svart hona chicken breed
C2959932	calyptomeninae
C2959932	subfamily calyptomeninae
C2960653	barnardius zonarius subspecies barnardi
C2960653	barnardius zonarius barnardi
C0325606	aburria cumanensis subspecies cumanensis
C0325606	aburria cumanensis cumanensis
C0325606	piple cumanesis cumanesis
C1827825	austral parakeet
C1827825	austral conure
C1827825	enicognathus ferrugineus
C1194613	phainopepla
C1194613	genus phainopepla
C0326223	prong - billed barbet
C0326223	semnornis frantzii
C0326481	great tit of eurasia
C0325848	cursorius
C0325848	genus cursorius
C0325848	courser
C1081188	turniciformes
C1081188	order turniciformes
C0326790	yellow - breasted chat
C0326790	icteria virens
C1052765	ziegenmelker
C1052765	nightjar
C1052765	eurasian nightjar
C1052765	european nightjar
C1052765	caprimulgus europaeus linnaeus , 1758
C1052765	common nightjar
C1052765	caprimulgus europaeus
C0326849	chestnut mannikin
C0326849	lonchura atricapilla
C0326849	black - headed nun
C0326849	black - headed munia
C0325982	nandayus nenday
C0325982	nanday parakeet
C0325982	black - headed parakeet
C0325982	nanday conure
C1017773	gooneybird
C1017773	phoebastria nigripes
C1017773	black - footed albatross
C1017773	diomedea nigripes
C1527341	genus tyto
C1527341	barn owls
C1527341	tyto
C1630111	coracopsis
C1630111	genus coracopsis
C1301023	snail kites
C1301023	rostrhamus
C1301023	genus rostrhamus
C0325720	white - necked crane
C0326198	bucerotidae raqfinesque 1815
C0326198	family bucerotidae
C0326198	bucerotidae
C0326198	hornbills
C0326198	bucerotiformes
C0326198	hornbill
C0326198	order bucerotiformes
C1828160	pseudoscops
C1828160	genus pseudoscops
C0326073	strix virginiana
C0326073	bubo virginianus
C0326073	owl , great horned
C0326073	owls , great horned
C0326073	great horned owls
C0326073	great horned owl
C1666685	forpus coelestis
C1666685	celestial parrotlet
C1666685	pacific parrotlet
C0326893	eucometis penicillata
C0326893	gray - headed tanager
C1083923	garrulus
C1083923	genus garrulus
C0325647	excalfactoria chinensis
C0325647	button quail
C0325647	coturnix chinensis
C0325647	blue - breasted quail
C0325647	king quail
C0325647	chinese painted quail
C0325647	excalifactoria chinensis
C0325647	coturnix sinensis
C0326015	moluccan cockatoo
C0326015	cacatua moluccensis
C0326015	salmon - crested cockatoo
C1706190	glossy starlings
C1706190	glossy starling
C1706190	aplonis
C1706190	genus aplonis
C0324578	dorking chicken
C0324566	california chicken
C0325342	casuarius brisson , 1760
C0325342	cassowary
C0325342	casuarius
C0325342	genus casuarius
C0326028	blue - headed pionus
C0326028	blue - headed parrot
C0326028	pionus menstruus
C0326793	dendroica petechia
C0326793	yellow warbler
C0326793	american yellow warbler
C0326793	setophaga petechia
C0326062	barn - owl
C0326062	family tytonidae
C0326062	barn owls
C0326062	tytonidae
C1057262	tauraco macrorhynchus
C1057262	black - tip crested turaco
C1057262	yellow - billed touraco
C1057262	yellow - billed turaco
C0326474	black sicklebill
C0326474	epimachus fastuosus
C0326474	black sickle - bill bird of paradise
C0326512	vinous - throated parrotbill
C0326512	paradoxornis webbiana
C0326512	suthora webbiana
C0326512	crow tit
C0326512	paradoxornis webbianus
C0326512	sinosuthora webbiana
C0325705	button quail
C0325705	hemipode
C0325705	turnicidae
C0325705	buttonquail
C0325705	family turnicidae
C0600538	oscine
C0600538	songbirds
C0600538	songbird
C0600538	oscines
C0600538	suborder oscines
C1013879	chordeilinae
C1013879	subfamily chordeilinae
C1019336	bubo scandiacus
C1019336	nyctea scandiaca
C1019336	snowy owl
C1444162	coracias cyanogaster
C1444162	coracias cyanogaster cuvier , 1816
C1444162	blue - bellied roller
C0326250	magellanic woodpecker
C0326250	campephilus magellanicus
C0326814	bubalornis albirostris
C0326814	white - billed buffalo weaver
C0326814	black buffalo weaver
C1297033	nankin chicken breed
C1297033	nankin chicken
C0326459	arfak parotia
C0326459	six - plumed bird of paradise
C0326459	western parotia
C0326459	parotia sefilata
C0326532	siva
C0006345	budgerigars
C0006345	budgerigar
C0006345	genus melopsittacus
C0006345	melopsittacus
C1275613	myiarchus crinitus
C1275613	great crested flycatcher
C0326457	paradisaea raggiana
C0326457	raggiana bird - of - paradise
C0326457	paradisaea raggiana sclater , pl , 1873
C0326457	count raggi 's bird of paradise
C0325864	stercorarius maccormicki
C0325864	catharacta maccormicki
C0325864	stercorarius maccormicki saunders , h , 1893
C0325864	south polar skua
C0325864	maccormick 's skua
C0325640	cyrtonyx montezumae
C0325640	mearns 's quail
C0325640	montezuma quail
C1006590	gavia imber
C1006590	great northern loon
C1006590	gavia immer immer
C1006590	gavia immer
C1006590	common loon
C1006590	colymbus immer
C1006590	urinator imber
C1006590	great northern diver
C0324595	red leghorn chicken
C0324595	leghorn
C0324595	leghorns
C0324595	leghorn chicken
C0324595	white leghorn chicken
C0324595	livornese chicken
C0326144	red - faced mousebird
C0326144	colius indicus
C0326144	urocolius indicus
C1296231	runner breed duck
C1296231	indian runner duck
C1296231	runner duck
C0175866	cattle egret
C0175866	bubulcus ibis
C0175866	egretta ibis
C0175866	ardea ibis
C0326194	family phoeniculidae
C0326194	phoeniculidae
C0326194	wood hoopoes
C0326014	cockatoos
C0326014	cockatoo
C0326014	family cacatuidae
C0326014	cacatuidae
C1296244	aylesbury duck
C1296244	aylesbury breed duck
C0084963	verdin
C0084963	auriparus flaviceps
C1012209	brown tree - pipit
C1012209	tree pipit
C1012209	anthus trivialis
C1479701	surfbirds
C1479701	genus aphriza
C1479701	aphriza
C1011389	white - crowned sparrow
C1011389	zonotrichia leucophrys
C1706189	glossy starlings
C1706189	glossy starling
C1706189	lamprotornis
C1706189	genus lamprotornis
C0326410	cyanocorax caeruleus
C0326410	azure jay
C1013914	common nighthawk
C1013914	common night hawk
C1013914	chordeiles minor
C1013914	caprimulgus minor
C0326741	nectarinia senegalensis
C0326741	scarlet - chested sunbird
C1006400	ramphocelus nigrogularis
C1006400	masked crimson tanager
C1006400	black - throated tanager
C0326200	tockus erythrorhynchus
C0326200	tockus camurus
C0326200	tockus camurus cassin , 1857
C0326200	red - billed dwarf hornbill
C0326200	red - billed hornbill
C0325841	stone plover
C0326933	common redpoll
C0326933	carduelis flammea
C0326933	fringilla flammea
C0326933	acanthis flammea
C0326933	redpoll
C0325545	torgos tracheliotus
C0325545	torgos tracheliotos
C0325545	lappet - faced vulture
C0325545	african eared vulture
C0326354	velvety asity
C1019381	sharp - shinned hawk
C1019381	accipiter striatus
C1019381	accipiter striatus vieillot , 1808
C0326291	barred ant - shrike
C0326291	thamnophilus doliatus
C0326291	barred antshrike
C0326349	motacilla longipes
C0326349	bush wren
C0326349	xenicus longipes
C0326349	bushwren
C0326609	fieldfare
C0326609	turdus pilaris
C0326174	meropidae
C0326174	bee - eater
C0326174	family meropidae
C1084292	blue - crowned hanging parrot
C1084292	loriculus galgulus
C1093035	genus amblyornis
C1093035	amblyornis
C0325873	leucophaeus pipixcan
C0325873	larus pipixcan
C0325873	franklin 's gull
C0325873	leucopheus pipixcan
C0325873	larus franklini
C0325873	larus franklinii
C0325517	tadorna tadorna
C0325517	common shelduck
C1479729	american oystercatcher
C1479729	haematopus palliatus
C1827977	phaps elegans
C1827977	brush bronzewing
C2302145	belted kingfisher
C2302145	megaceryle alcyon
C2302145	ceryle alcyon
C1210783	ectopistes
C1210783	genus ectopistes
C1210783	passenger pigeons
C0326677	black and yellow silky flycatcher
C0326677	black - and - yellow silky - flycatcher
C0326677	black - and - yellow phainoptila
C0326677	phainoptila melanoxantha
C0325969	amazon parrots
C0325969	amazon
C0325969	parrot , amazon
C0325969	amazona
C0325969	amazon parrot
C0325969	parrots , amazon
C0325969	genus amazona
C1449596	corvus
C1449596	genus corvus
C3163964	neosittidae
C3163964	family neosittidae
C1300971	butorides
C1300971	genus butorides
C0325567	stephanoaetus coronatus
C0325567	crowned eagle
C1665552	bourke 's parrot
C1665552	bourke 's parakeet
C1665552	neopsephotus bourkii
C1018111	wood - rails
C1018111	genus aramides
C1018111	wood rail
C1018111	aramides
C1320147	geococcyx
C1320147	roadrunner
C1320147	genus geococcyx
C1320147	roadrunners
C1037183	eurasian thick - knee
C1037183	eurasian stone - curlew
C1037183	stone plover
C1037183	burhinus oedicnemus
C1037183	european stone plover
C0325754	podica senegalensis
C0325754	african finfoot
C1892996	turdus albicollis assimilis
C1892996	turdus assimilis cabanis , 1850
C1892996	white - throated thrush
C1892996	white - throated robin
C1892996	turdus assimilis
C1065736	glyphorynchus
C1065736	genus glyphorynchus
C1828375	genus patagioenas
C1828375	patagioenas
C1019356	nyctanassa violacea
C1019356	yellow - crowned night heron
C1019356	nycticorax violaceus
C1019356	yellow - crowned night - heron
C1075452	hylophilus ochraceiceps
C1075452	tawny - crowned greenlet
C1050055	fantails
C1050055	genus rhipidura
C1050055	rhipidura
C1321473	åsbos chicken
C1321473	åsbos chicken breed
C1827777	subfamily trochilinae
C1827777	trochilinae
C0325652	chinese bamboo partridge
C0325652	bambusicola thoracicus thoracicus
C1455824	genus thryomanes
C1455824	thryomanes
C1827773	greater snow geese
C1827773	chen caerulescens atlantica
C1320142	cardinalis sinuatus bonaparte , 1838
C1320142	pyrrhuloxia sinuata
C1320142	cardinalis sinuatus
C1320142	cardinalis
C1320142	pyrrhuloxia
C1320142	genus cardinalis
C1320142	cardinal
C0326498	spotted creeper
C0326498	salpornis spilonotus
C1006965	waxbills
C1006965	estrildidae
C1006965	family estrildidae
C0326136	aglaiocercus kingii
C0326136	agliocercus kingi
C0326136	blue - throated sylph
C0326136	green - tailed sylph
C0326136	venezuelan sylph
C0326136	long - tailed sylph
C0326136	aglaiocercus kingi
C0326136	trochilus kingi
C0326500	tichodroma muraria
C0326500	wallcreeper
C0326500	wall creeper
C0325701	mesitornis
C0325701	roatelo
C0325701	genus mesitornis
C0325328	non - domestic avian
C0325328	non - domestic bird
C0325328	wild bird
C0326161	natal pygmy kingfisher
C0326161	ceyx pictus natalensis
C1828073	henicophaps foersteri
C1828073	new britain bronzewing
C1060653	vermivora ruficapilla
C1060653	oreothlypis ruficapilla
C1060653	leiothlypis ruficapilla
C1060653	nashville warbler
C2275336	tephrodornis pondicerianus
C2275336	common woodshrike
C0326189	uratelornis chimaera
C0326189	long - tailed ground roller
C1008676	bengalese finch
C1008676	white - rumped mannikin
C1008676	white - rumped munia
C1008676	white - backed munia
C1008676	lonchura striata
C1008676	society finch
C1052769	otus flammeolus
C1052769	dwarf owl
C1052769	psiloscops flammeolus
C1052769	flammulated owl
C1052769	flammulated scops owl
C0326240	curl - crested aracari
C0326240	pteroglossus beauharnaesii
C0325727	crowned crane
C0325727	balearica pavonina regulorum
C0325727	south african crowned crane
C0325727	grey crowned crane
C0325727	balearica regulorum
C0325727	african crowned crane
C0325727	royal crane
C1211043	genus lagonosticta
C1211043	firefinch
C1211043	lagonosticta
C0325702	mesitornis variegatus
C0325702	white - breasted mesite
C0325702	white - breasted roatelo
C0325450	snowy egret
C0325450	egretta thula
C1066526	genus phytotoma
C1066526	phytotoma
C0326914	fringillidae
C0326914	family fringillidae
C0326914	sparrow
C0326914	finch
C0325352	tinamus major
C0325352	great tinamou
C0325401	pelecanus conspicillatus
C0325401	australian pelican
C1828166	subfamily columbinae
C1828166	columbinae
C0326389	black - headed oriole
C0326389	oriolus larvatus
C1459289	pauxi mitu
C1459289	alagoas curassow
C1459289	crax mitu
C1459289	mitu mitu
C1063546	red - breasted sapsucker
C1063546	sphyrapicus ruber
C2960133	grasskeet
C2960133	subfamily psittacinae
C2960133	psittacinae
C2919609	golden parrotbill
C2919609	paradoxornis verreauxi
C1000556	genus lorius
C1000556	lorius
C1000556	lories
C1827071	diopsittaca nobilis
C1827071	red - shouldered macaw
C1827071	psittacus nobilis
C1827071	ara nobilis
C0325671	vieillot 's crested fireback
C0325671	lophura ignita rufa
C1827928	batrachostominae
C1827928	subfamily batrachostominae
C1020108	genus amazilia
C1020108	amazilia
C0325755	heliopais personatus
C0325755	asiatic finfoot
C0325755	heliopais personata
C0325755	masked finfoot
C0326651	petroica goodenovii
C0326651	red - capped robin
C0325761	seriema
C0325761	cariamidae
C0325761	seriemas
C0325761	family cariamidae
C0999250	genus aquila
C0999250	golden eagles
C0999250	aquila
C2959987	hemignathus ellisianus
C2959987	greater ' akialoa
C0325861	stercorariidae
C0325861	family stercorariidae
C1269375	norfolk gray chicken breed
C1269375	norfolk grey chicken
C1760742	chinese bamboo partridge
C1760742	bambusicola thoracica
C1760742	bambusicola thoracicus
C0326862	family icteridae
C0326862	icteridae
C0326862	icterini
C0326862	icteridae vigors 1825
C0326708	callaeas cinerea
C0326708	glaucopis cinerea cinerea
C0326708	kokako
C0326708	wattled crow
C0326708	callaeas cinereus
C0326245	picoides pubescens
C0326245	downy woodpecker
C0326146	speckled mousebird
